cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B08020P	0860	遠山和葉	緑	8	7000	2	SRP	高校生	1770878966413477.jpg	【登場時】自分のデッキのカードを上から4枚見る。その中から【緑】のイベントを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。\n【自分ターン中】【ターン1】自分が【緑】のイベントを使用したとき、AP8000以下のキャラを1枚まで選び、リムーブする。（イベントを解決してからキャラを選ぶ）				あす		●【登場時】能力\n\nQ：デッキが4枚ない場合はどうすればよいですか？\nA：デッキの残りのカードをすべて見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）1枚だけ見てそれを手札に加えた場合はその時点で「リフレッシュ」を行い、（手札に加えなかった場合など）見たカードが残っている場合はそれをデッキに移します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。\n\n●【自分ターン中】能力\n\nQ：【緑】のイベントの【カットイン】や【ヒラメキ】によってこの能力は発動しますか？\nA：いいえ、発動しません。\n\nQ：《ラブリースポット/0546》を使用した場合、この能力の効果と《ラブリースポット/0546》の効果で使用したイベントの効果はどちらを先に解決しますか？\nA：《ラブリースポット/0546》で使用したイベントの効果を先に解決します。\n\nQ：【ターン1】で発動する能力は、同じキャラが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）\n\nQ：【ターン1】の能力で0枚を選びました（何もリムーブしませんでした）。この場合、次に条件を満たしたときに能力を発動することはできますか？\nA：いいえ。0枚を選んだ場合でも能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。
B08021	0861	服部平次	緑	7	6000	1	R	探偵|高校生	1770731204436409.jpg	〚突撃〛（登場したターンからすぐにアクションできる）\n【絆遠山和葉】【自分ターン中】AP＋2000		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［遠山和葉］〛を1枚まで選び、手札に加える。		虹鳩えむ		●【絆】能力\n\nQ：この能力では、このキャラはどのようにAP＋2000されますか？\nA：この能力は発動するものではなく、有効である（自分のターン中で、自分の現場にカード名［遠山和葉］がいる）限り自動的にAP＋2000されます。逆に、有効でなくなったらAP＋2000はなくなります。
B08021P	0861	服部平次	緑	7	6000	1	RP	探偵|高校生	1770878966420698.jpg	〚突撃〛（登場したターンからすぐにアクションできる）\n【絆遠山和葉】【自分ターン中】AP＋2000		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［遠山和葉］〛を1枚まで選び、手札に加える。		あす		●【絆】能力\n\nQ：この能力では、このキャラはどのようにAP＋2000されますか？\nA：この能力は発動するものではなく、有効である（自分のターン中で、自分の現場にカード名［遠山和葉］がいる）限り自動的にAP＋2000されます。逆に、有効でなくなったらAP＋2000はなくなります。
B08022	0862	綾小路文麿	緑	8	7000	2	R	警察|京都府警	1770731204442969.jpg	【登場時】手札を1枚リムーブしてもよい。そうした場合、AP8000以下のキャラを1枚まで選び、リムーブし、自分のリムーブエリアにある〚カード名［マロちゃん］〛を1枚まで選び、手札に加える。						Q：手札からリムーブしたカードを選んで手札に加えることはできますか？\nA：はい。条件を満たすキャラ（カード名［マロちゃん］）であれば選んで手札に加えることができます。\n\nQ：キャラを選ばなかった（リムーブしなかった）場合、「自分のリムーブエリアにあるカード名［マロちゃん］を1枚まで選び、手札に加える。」はできますか？\nA：はい、可能です。
B08023	0863	大岡紅葉	緑	6	5000	1	R	高校生	1770731204449510.jpg	【登場時】以下から1つ選んで行う。\n・自分の現場にいる〚カード名［伊織無我］〛を1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットし、ターン終了時までAP＋2000する。\n・自分の現場にいる〚カード名［伊織無我］〛を1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットし、ターン終了時まで〚突撃〛を与える。\n・相手の現場にいるキャラを1枚まで選び、相手のデッキのカードを上から1枚裏向きでセットし、スリープさせる。						●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08023P	0863	大岡紅葉	緑	6	5000	1	RP	高校生	1770878966426282.jpg	【登場時】以下から1つ選んで行う。\n・自分の現場にいる〚カード名［伊織無我］〛を1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットし、ターン終了時までAP＋2000する。\n・自分の現場にいる〚カード名［伊織無我］〛を1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットし、ターン終了時まで〚突撃〛を与える。\n・相手の現場にいるキャラを1枚まで選び、相手のデッキのカードを上から1枚裏向きでセットし、スリープさせる。						●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08024	0864	服部静華	緑	4	4000	1	R		1770731204455253.jpg	【登場時】自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。\n【宣言】【ターン2】自分か相手の現場にいるキャラに裏向きでセットされているカードを1枚リムーブしてもよい。そうした場合、自分のデッキのカードを上から3枚見る。その中から【緑】のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。カードを手札に加えた場合、手札を1枚リムーブする。						●【宣言】能力\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\nQ：デッキが3枚ない場合はどうすればよいですか？\nA：デッキの残りのカードをすべて見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）1枚だけ見てそれを手札に加えた場合はその時点で「リフレッシュ」を行い、（手札に加えなかった場合など）見たカードが残っている場合はそれをデッキに移します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08025	0865	伊織無我	緑	8	7000	2	C	執事	1770731204462368.jpg	【パートナー緑】【宣言】【ターン1】〚デッキのカードを上から3枚リムーブする〛：この【宣言】能力のコストによって〚カード名［大岡紅葉］〛か〚［伊織無我］〛がリムーブされた場合、AP8000以下のキャラを1枚まで選び、リムーブし、自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。						●【宣言】能力\n\nQ：【宣言】能力の「デッキのカードを上から3枚リムーブする」は、相手のデッキのカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：自分のデッキが3枚ない場合、それらをすべてリムーブすることでこのキャラの【宣言】能力を使用できますか？\nA：いいえ。リムーブできない場合は【宣言】能力を使用できません。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08025P	0865	伊織無我	緑	8	7000	2	CP	執事	1770878966432520.jpg	【パートナー緑】【宣言】【ターン1】〚デッキのカードを上から3枚リムーブする〛：この【宣言】能力のコストによって〚カード名［大岡紅葉］〛か〚［伊織無我］〛がリムーブされた場合、AP8000以下のキャラを1枚まで選び、リムーブし、自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。						●【宣言】能力\n\nQ：【宣言】能力の「デッキのカードを上から3枚リムーブする」は、相手のデッキのカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：自分のデッキが3枚ない場合、それらをすべてリムーブすることでこのキャラの【宣言】能力を使用できますか？\nA：いいえ。リムーブできない場合は【宣言】能力を使用できません。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08026	0866	大滝悟郎	緑	7	6000	1	C	警察|大阪府警	1770731204469342.jpg	【登場時】自分のデッキのカードを上から5枚見る。その中からレベル6以下の【緑】のイベントを1枚まで公開して手札に加え、残りをシャッフルしてデッキの下に移す。\n【宣言】〚リムーブエリアに移す〛：手札からレベル6以下のイベントを1枚まで使用する。この能力は自分の現場に〚カード名［服部平次］〛がいる場合に宣言できる。						●【登場時】能力\n\nQ：デッキが5枚ない場合はどうすればよいですか？\nA：デッキの残りのカードをすべて見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）1枚だけ見てそれを手札に加えた場合はその時点で「リフレッシュ」を行い、（手札に加えなかった場合など）見たカードが残っている場合はそれをデッキに移します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。\n\n●【宣言】能力\n\nQ：【宣言】能力でイベントを使用するとどうなりますか？\nA：「手札の使用」や「ネクストヒント」で使用したときと同様に、イベントの効果を解決してリムーブします。「セットする」効果があればセットできます。\n\nQ：自分のFILEエリアにあるカードの枚数よりレベルの高いイベントを使用できますか？\nA：はい。効果によってカードを使用する場合は、FILEエリアにあるカードの枚数に関係なく使用できます。\n\nQ：《「立てや坂田ァ!!」/0202/B02032》のような使用に条件のあるイベントを使用する場合、その条件を満たしていなければ使用できませんか？\nA：はい。イベントのテキストで書かれている条件を満たしている必要があります。\n\nQ：【宣言】能力でイベントを使用したとき、（《遠山和葉/0860》などが持つ）「イベントを使用したとき」の能力は発動しますか？\nA：はい、（【ターン1】などの条件を満たしていれば）発動します。
B08027	0867	長門秀臣	緑	3	3000	1	C	小説家	1770731222507540.jpg	【登場時】このキャラをリムーブしてもよい。そうした場合、自分と相手はリムーブエリアにあるすべてのカードをデッキの下に移し、デッキをシャッフルする。						●【登場時】能力\n\nQ：リムーブしたこのキャラは、デッキの下に移すカードに含まれますか？\nA：はい。リムーブしたこのキャラも含めてデッキに移し、デッキをシャッフルします。\n\nQ：このキャラをイベントの効果によって登場させた場合、使用したイベントはデッキの下に移すカードに含まれますか？\nA：はい。イベントの効果を解決し、そのイベントカードをリムーブエリアに置いてから【登場時】能力の効果を解決するので、デッキに移すカードに含まれます。\n\nQ：この能力の効果は「リフレッシュ」ですか？\nA：いいえ、「リフレッシュ」ではありません。（証拠を得るなどの手順は行いません。）
B08028	0868	日向幸	緑	4	4000	1	C	秘書	1770731222516426.jpg	【宣言】【スリープ】〚このキャラ以外のキャラを1枚リムーブエリアに移す〛：自分の裏向きの証拠を好きな数選び、表向きにする。この効果によって表向きにした枚数と同じ数まで相手の裏向きの証拠を選び、表向きにする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				●【宣言】能力\n\nQ：証拠を1枚ずつ表向きにすることはできますか？\nA：いいえ。自分の証拠も相手の証拠も、選んでから表向きにします。\n\nQ：証拠を選ぶ際、どの順番に置かれているカードでも選べますか？\nA：はい。裏向きであればどの順番に置かれている証拠でも選べます。\n\nQ：【宣言】能力の「このキャラ以外のキャラを1枚リムーブエリアに移す」は、相手の現場にいるキャラを移すことができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。（自分の現場にいるキャラをリムーブエリアに移す必要があります。）
B08032	0871	鈴木園子＆京極真	白	9	9000	0	MR	高校生|鈴木財閥|空手家	1766493008979873.jpg	〚突撃［キャラ］〛\n【宣言】〚手札を1枚リムーブする〛：ターン終了時までこのキャラは「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を持つ。\n【宣言】【ターン1】自分の現場にいる〚カード名［京極真］〛を1枚まで選び、ターン終了時までAP＋1000する。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			いの		●【宣言】能力（2つ目）\n\nQ：このキャラ自身を選ぶことはできますか？\nA：はい。（現場で能力を使用していれば）可能です。\n\n ●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.3］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.3］では27ページ）をご確認ください。
B08032P	0871	鈴木園子＆京極真	白	9	9000	0	MRP	高校生|鈴木財閥|空手家	1766493008985360.jpg	〚突撃［キャラ］〛\n【宣言】〚手札を1枚リムーブする〛：ターン終了時までこのキャラは「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を持つ。\n【宣言】【ターン1】自分の現場にいる〚カード名［京極真］〛を1枚まで選び、ターン終了時までAP＋1000する。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			いの		●【宣言】能力（2つ目）\n\nQ：このキャラ自身を選ぶことはできますか？\nA：はい。（現場で能力を使用していれば）可能です。\n\n ●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.3］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.3］では27ページ）をご確認ください。
B08033	0872	工藤有希子	白	8	7000	1	SR	女優	1770731222545956.jpg	【登場時】自分の現場にいるキャラ1枚につき、自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。\n【パートナー白】【宣言】【ターン2】〚現場にいるキャラに裏向きでセットされているカードを合わせて2枚リムーブする〛：【白】のキャラを1枚まで選び、ターン終了時までAP＋2000し、〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）を与える。				あす		●【登場時】能力\n\nQ：このキャラ自身も「自分の現場にいるキャラ」に数えますか？\nA：はい、数えます。\n\nQ：自分の現場にいるキャラの数が、自分のデッキの枚数より多い場合はどうなりますか？\nA：デッキの残りのカードをすべてセットし、「リフレッシュ」を行ってから残りの枚数分をセットします。\n\n●【宣言】能力\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\nQ：【宣言】能力のコストで、自分の現場にいるキャラに裏向きでセットされているカードを、キャラ2枚から1枚ずつリムーブすることはできますか？\nA：はい、可能です。\n\nQ：【宣言】能力の「現場にいるキャラに裏向きでセットされているカードを合わせて2枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：このキャラ自身を選ぶことはできますか？\nA：はい、可能です。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08033P	0872	工藤有希子	白	8	7000	1	SRP	女優	1770878966457451.jpg	【登場時】自分の現場にいるキャラ1枚につき、自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。\n【パートナー白】【宣言】【ターン2】〚現場にいるキャラに裏向きでセットされているカードを合わせて2枚リムーブする〛：【白】のキャラを1枚まで選び、ターン終了時までAP＋2000し、〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）を与える。				黒城ろこ		●【登場時】能力\n\nQ：このキャラ自身も「自分の現場にいるキャラ」に数えますか？\nA：はい、数えます。\n\nQ：自分の現場にいるキャラの数が、自分のデッキの枚数より多い場合はどうなりますか？\nA：デッキの残りのカードをすべてセットし、「リフレッシュ」を行ってから残りの枚数分をセットします。\n\n●【宣言】能力\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\nQ：【宣言】能力のコストで、自分の現場にいるキャラに裏向きでセットされているカードを、キャラ2枚から1枚ずつリムーブすることはできますか？\nA：はい、可能です。\n\nQ：【宣言】能力の「現場にいるキャラに裏向きでセットされているカードを合わせて2枚リムーブする」は、相手のカードをリムーブすることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：このキャラ自身を選ぶことはできますか？\nA：はい、可能です。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08034	0873	工藤優作	白	8	7000	2	R	小説家	1770731222552780.jpg	【事件白】【パートナー白】【登場時】AP8000以下のキャラを1枚まで選び、リムーブする。自分の現場にいるキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットする。\n【ターン1】自分の現場にいるキャラが推理したとき、自分の現場にいるキャラに裏向きでセットされているカードを1枚リムーブしてもよい。そうした場合、カードを1枚引く。				春木		●【登場時】能力\n\nQ：このキャラ自身を選ぶ（カードをセットする）ことはできますか？\nA：はい、可能です。\n\n●【ターン1】能力\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\nQ：この能力は、どのタイミングで発動しますか？\nA：推理を宣言し、キャラをスリープさせた時点で発動します（相手のミスリードや、証拠の獲得よりも前です）。\n\nQ：【ターン1】で発動する能力は、同じキャラが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08034P	0873	工藤優作	白	8	7000	2	RP	小説家	1770878966463233.jpg	【事件白】【パートナー白】【登場時】AP8000以下のキャラを1枚まで選び、リムーブする。自分の現場にいるキャラを1枚まで選び、自分のデッキのカードを上から1枚裏向きでセットする。\n【ターン1】自分の現場にいるキャラが推理したとき、自分の現場にいるキャラに裏向きでセットされているカードを1枚リムーブしてもよい。そうした場合、カードを1枚引く。				黒城ろこ		●【登場時】能力\n\nQ：このキャラ自身を選ぶ（カードをセットする）ことはできますか？\nA：はい、可能です。\n\n●【ターン1】能力\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\nQ：この能力は、どのタイミングで発動しますか？\nA：推理を宣言し、キャラをスリープさせた時点で発動します（相手のミスリードや、証拠の獲得よりも前です）。\n\nQ：【ターン1】で発動する能力は、同じキャラが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08035	0874	怪盗キッド	白	6	5000	1	R	怪盗	1770731222559511.jpg	【解決編】【登場時】相手の現場にいるキャラを1枚まで選ぶ。そのキャラがスリープ状態の場合、スタンさせる。そのキャラがアクティブ状態の場合、スリープさせる。\n【宣言】【スリープ】：自分か相手の現場にいるキャラに裏向きでセットされているカードを1枚リムーブしてもよい。そうした場合、キャラを1枚まで選び、ターン終了時までAP＋2000する。						●【宣言】能力\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\n●スタンさせる\n\nQ：「スタンさせる」とはなんですか？\nA：「スタンさせる」効果を受けたキャラは「スタン状態」となり、カードを上下逆向きにします。スタン状態のキャラは、オートフェイズやカードの効果によってアクティブにする場合、代わりにスリープ状態になります。それまでスタン状態は解除されません。\n\nQ：スタン状態のキャラはアクションで指定できますか？\nA：はい。スリープ状態のキャラと同様に指定できます。
B08036	0875	クリス・ヴィンヤード	白	7	5000	1	R	女優	1770731222566500.jpg	【宣言】【スリープ】：自分のリムーブエリアにある〚カード名［工藤有希子］〛を1枚まで選び、裏向きでこのキャラにセットする。セットした場合、レベル7以下のキャラを1枚まで選び、デッキの下に移す。		【ヒラメキ】キャラを1枚まで選び、スリープさせる。				●【宣言】能力\n\nQ：この効果によってこのキャラにセットした裏向きのカードは、ほかの効果などによって（このキャラに）セットされた裏向きのカードと区別する必要がありますか？\nA：はい。どの効果によってセットされたカードなのかは判別できる必要があります。セットする位置や順番などによって管理してください。\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08037	0876	鈴木園子	白	2	1000	1	R	高校生|鈴木財閥	1770731222573696.jpg	【解決編】【宣言】【スリープ】：自分の現場にいる〚カード名［京極真］〛を1枚まで選び、ターン終了時まで「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を与える。						Q：このターン中に登場したキャラに「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を与えた場合、そのキャラはそのターンからすぐにアクティブ状態のキャラを指定してアクションできますか？\nA：いいえ。「このキャラは～アクションできる。」能力は、アクションできる条件を満たしている場合にアクティブ状態のキャラを指定してアクションできるというものです。ですので登場したターンに（名乗り状態で）アクションするには、突撃や迅速が必要です。
B08037P	0876	鈴木園子	白	2	1000	1	RP	高校生|鈴木財閥	1770878966469356.jpg	【解決編】【宣言】【スリープ】：自分の現場にいる〚カード名［京極真］〛を1枚まで選び、ターン終了時まで「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を与える。						Q：このターン中に登場したキャラに「このキャラは相手の現場にいるアクティブ状態のキャラを指定してアクションできる。」を与えた場合、そのキャラはそのターンからすぐにアクティブ状態のキャラを指定してアクションできますか？\nA：いいえ。「このキャラは～アクションできる。」能力は、アクションできる条件を満たしている場合にアクティブ状態のキャラを指定してアクションできるというものです。ですので登場したターンに（名乗り状態で）アクションするには、突撃や迅速が必要です。
B08038	0877	京極真	白	4	5000	0	C	高校生|空手家	1770731222579590.jpg	【自分ターン中】このキャラがコンタクトしたとき、自分のデッキのカードを上から2枚リムーブしてもよい。この効果によって〚特徴［高校生］〛か〚［鈴木財閥］〛のキャラがリムーブされた場合、そのコンタクト中、このキャラをAP＋1000する。						●【自分ターン中】能力\n\nQ：この能力は、どのタイミングで発動しますか？\nA：通常であればこのキャラがアクションを行い、指定したキャラもしくはガードしたキャラとのコンタクトが発生した時点で発動します（【カットイン】や【変装】を行えるタイミングよりも前です）。\n\nQ：この能力は、能力や効果によって発生したコンタクトでも発動しますか？\nA：はい、発動します。\n\nQ：自分のデッキが1枚の場合、それをリムーブして以降の効果を解決することはできますか？\nA：いいえ。「自分のデッキのカードを上から2枚リムーブする」が実行できない場合、それ以降の効果は解決できません。\n\nQ：特徴［高校生］か［鈴木財閥］のキャラが2枚リムーブされた場合、このキャラはAP＋2000されますか？\nA：いいえ。その場合もAP＋1000されます。
B08038P	0877	京極真	白	4	5000	0	CP	高校生|空手家	1770878966476129.jpg	【自分ターン中】このキャラがコンタクトしたとき、自分のデッキのカードを上から2枚リムーブしてもよい。この効果によって〚特徴［高校生］〛か〚［鈴木財閥］〛のキャラがリムーブされた場合、そのコンタクト中、このキャラをAP＋1000する。						●【自分ターン中】能力\n\nQ：この能力は、どのタイミングで発動しますか？\nA：通常であればこのキャラがアクションを行い、指定したキャラもしくはガードしたキャラとのコンタクトが発生した時点で発動します（【カットイン】や【変装】を行えるタイミングよりも前です）。\n\nQ：この能力は、能力や効果によって発生したコンタクトでも発動しますか？\nA：はい、発動します。\n\nQ：自分のデッキが1枚の場合、それをリムーブして以降の効果を解決することはできますか？\nA：いいえ。「自分のデッキのカードを上から2枚リムーブする」が実行できない場合、それ以降の効果は解決できません。\n\nQ：特徴［高校生］か［鈴木財閥］のキャラが2枚リムーブされた場合、このキャラはAP＋2000されますか？\nA：いいえ。その場合もAP＋1000されます。
B08039	0878	鈴木綾子	白	4	3000	1	C	大学院生|鈴木財閥	1770731222586872.jpg	【事件編】【登場時】手札から〚特徴［鈴木財閥］〛のキャラを1枚リムーブしてもよい。そうした場合、カードを2枚引く。		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				
B08040	0879	鈴木次郎吉	白	3	3000	1	C	鈴木財閥	1770731222593463.jpg	【相手ターン中】AP＋2000		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
B08041	0880	高橋良一	白	5	4000	1	C	食品会社社員	1770731222600747.jpg	【登場時】自分のデッキのカードを上から1枚裏向きでこのキャラにセットする。\n【宣言】【ターン1】〚このキャラに裏向きでセットされているカードを1枚リムーブする〛：この【宣言】能力のコストによってキャラがリムーブされた場合、ターン終了時までこのキャラをAP＋2000する。イベントがリムーブされた場合、ターン終了時までこのキャラをLP＋1する。						●【宣言】能力\n\nQ：裏向きでセットされているカードの表面を確認することはできますか？\nA：自分のものも含め、裏向きでセットされているカードの表面は確認できません。\n\n●カードのセット\n\nオフィシャルルールマニュアル（［Ver.2.3］では23ページ）をご確認ください。
B08042	0881	メデューサ	白	5	4000	1	C	女優|怪物	1770731222607411.jpg	【相手ターン中】【現場リムーブ時】スリープ状態のキャラを1枚まで選び、スタンさせる。（スタン状態のキャラをアクティブにする場合、代わりにスリープさせる）		【ヒラメキ】（証拠からリムーブされるときに発動する）キャラを1枚まで選び、スリープさせる。				●スタンさせる\n\nQ：「スタンさせる」とはなんですか？\nA：「スタンさせる」効果を受けたキャラは「スタン状態」となり、カードを上下逆向きにします。スタン状態のキャラは、オートフェイズやカードの効果によってアクティブにする場合、代わりにスリープ状態になります。それまでスタン状態は解除されません。\n\nQ：スタン状態のキャラはアクションで指定できますか？\nA：はい。スリープ状態のキャラと同様に指定できます。
B08046	0884	赤井秀一＆ジョディ・スターリング	赤	9	8000	2	MR	FBI|赤井家	1770731222634109.jpg	【パートナー赤】【宣言】【ターン1】レベル9以下のキャラを1枚まで選び、リムーブする。この能力は自分の現場に〚特徴［FBI］〛のキャラが2枚以上いる場合に宣言できる。\n【宣言】【ターン1】〚手札から特徴［FBI］のキャラを1枚リムーブする〛：カードを1枚引く。この【宣言】能力のコストによってレベル8以上のキャラをリムーブした場合、カードを1枚引く。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			ZUKU		●【宣言】能力（1つ目）\n\nQ：このキャラ自身も「自分の現場にいる特徴［FBI］」のキャラに数えますか？\nA：はい、数えます。\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.3］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.3］では27ページ）をご確認ください。
B08046P	0884	赤井秀一＆ジョディ・スターリング	赤	9	8000	2	MRP	FBI|赤井家	1770878984704022.jpg	【パートナー赤】【宣言】【ターン1】レベル9以下のキャラを1枚まで選び、リムーブする。この能力は自分の現場に〚特徴［FBI］〛のキャラが2枚以上いる場合に宣言できる。\n【宣言】【ターン1】〚手札から特徴［FBI］のキャラを1枚リムーブする〛：カードを1枚引く。この【宣言】能力のコストによってレベル8以上のキャラをリムーブした場合、カードを1枚引く。この能力はパートナーエリアでも宣言できる。	【カットイン】AP＋2000			ZUKU		●【宣言】能力（1つ目）\n\nQ：このキャラ自身も「自分の現場にいる特徴［FBI］」のキャラに数えますか？\nA：はい、数えます。\n\n●MR能力\n\nオフィシャルルールマニュアル（［Ver.2.3］では26ページ）をご確認ください。\n\n●キャラの名前が複数あるカード名のルール\n\nオフィシャルルールマニュアル（［Ver.2.3］では27ページ）をご確認ください。
B08047	0885	沖矢昴	赤	7	5000	1	SR	大学院生	1770731222641622.jpg	自分のターン終了時、自分の手札が2枚になるまでカードを引く。\n【パートナー赤】【宣言】【スリープ】〚手札が2枚になるまで手札をリムーブする〛：キャラを1枚まで選び、リムーブする。						●【宣言】能力\n\nQ：この能力は、手札が2枚以下でも宣言できますか？\nA：はい、可能です。その場合この能力のコストは【スリープ】だけになります。
B08047P	0885	沖矢昴	赤	7	5000	1	SRP	大学院生	1770878984714714.jpg	自分のターン終了時、自分の手札が2枚になるまでカードを引く。\n【パートナー赤】【宣言】【スリープ】〚手札が2枚になるまで手札をリムーブする〛：キャラを1枚まで選び、リムーブする。				ZUKU		●【宣言】能力\n\nQ：この能力は、手札が2枚以下でも宣言できますか？\nA：はい、可能です。その場合この能力のコストは【スリープ】だけになります。
