cardNum	cardId	title	color	level	ap	lp	rarity	features	imagePath	effect	cutIn	hirameki	henso	illustrator	flavor	qAndA
B04037	0435	鈴木園子	白	5	5000	1	C	高校生|鈴木財閥	1735287759499536.jpg	【相手ターン中】【ターン1】自分の現場にいる〚カード名［京極真］〛がコンタクトしたとき、手札から〚カード名［鈴木園子］〛を1枚リムーブしてもよい。そうした場合、そのキャラはこのコンタクトによってはリムーブされない。		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［京極真］〛を1枚まで選び、手札に加える。				Q：この能力で、《ジン/0086/B01098》の【カットイン】によるリムーブは防げますか？\nA：いいえ。「コンタクトによってリムーブされない」効果は、コンタクトの（APでの）判定によってリムーブされないというものなので、能力や効果によってはリムーブされます。\n\nQ：このキャラの効果でリムーブされないようにしたコンタクトの後で、同じカード名［京極真］がコンタクトしました。そのコンタクトによってはリムーブされますか？\nA：はい。以降のコンタクトによってはリムーブされます。\n\nQ：カード名［京極真］がコンタクトしたときに手札をリムーブしませんでした。この場合、次に条件を満たしたときに能力を発動することはできますか？\nA：いいえ。【ターン1】能力そのものが一度発動しているので、このターン中は条件を満たしても発動しません。
B04038	0254	白馬探	白	6	6000	1	C	探偵|高校生	1735287759504186.jpg	〚ミスリード1〛（相手の推理に対し、スリープさせることでLP－1する）\n【登場時】自分のリムーブエリアにあるすべてのカードをデッキの下に移し、デッキをシャッフルする。						●ミスリード\n\nQ：「ミスリード1」とはなんですか？\nA：相手のキャラかパートナーが推理したとき、自分の現場にいるアクティブ状態のミスリードを持つキャラをスリープさせることで、推理したパートナー／キャラを（その推理の終了時まで）LP－1します。\n\nQ：「ミスリード」は1回の推理に対して複数行えますか？\nA：はい。1回につき何枚でも同時に行えます。\n\n●【登場時】能力\n\nQ：デッキが1枚の状況で《「Ladies♡ and… Gentlemen!!」/0130/D03014》を使用し、カードを手札に加えてこのキャラを登場させます。これによって「リフレッシュ」よりも先に【登場時】の能力を解決できますか？\nA：いいえ、その場合は手札に加えた時点でデッキがなくなったことになり、即座に「リフレッシュ」を行います。（デッキのカードは、公開したり見ている間はまだデッキにあるものとして扱われます。）同じ状況で手札に加えなかった（見た1枚をデッキに移した）場合は「リフレッシュ」を行いません。
B04039	0436	ワトソン	白	5	5000	0	C	鷹	1735287759509186.jpg	【ターン1】自分の現場にいる〚カード名［白馬探］〛が推理かアクションしたとき、カードを1枚引く。						Q：「カード名［白馬探］が推理かアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：推理かアクションを宣言し、そのキャラをスリープさせた時点で発動します（相手がミスリードやガードするかを決めるよりも前です）。\n\nQ：【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？\nA：はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）
B04046	0438	赤井秀一	赤	8	7000	2	SR	FBI|赤井家	1735287781707148.jpg	【自分ターン中】相手の現場にいるキャラをレベル－1する。\n【登場時】カードを1枚引く。手札からレベル6以下の〚特徴［FBI］〛のキャラを1枚まで登場させる。\n【宣言】【ターン1】自分の現場にいる〚特徴［FBI］〛のキャラを1枚まで選び、ターン終了時まで「このキャラがレベル7以下のキャラとコンタクトしたとき、コンタクト中のすべてのキャラをリムーブする。」を与える。				株式会社HIKE		●【自分ターン中】能力\n\nQ：この能力では特にキャラを選んだりしませんが、どのようにキャラをレベル－1するのでしょうか？\nA：「相手の現場にいるキャラ」すべてをレベル－1します。（この能力は発動するものではなく、有効である限り自動的に影響を及ぼします。）レベルが下がることで直接の影響はありませんが、能力や効果でキャラのレベルを参照する場合に影響します。（例として、「レベル7以下のキャラを1枚まで選び、～」効果で、もともとレベル8のキャラを選べるようになります。）\n\nQ：自分の現場に《赤井秀一/0438/B04046》が2枚いる場合、自分のターン中、相手の現場にいるキャラはレベル－2されますか？\nA：はい。それぞれの効果が重複します。\n\n●【登場時】能力\n\nQ：すでに自分の現場にキャラが5枚いる場合、【登場時】能力でキャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりのこのキャラをリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\n●【宣言】能力\n\nQ：キャラに与えた「このキャラが～コンタクトしたとき」の能力は、どのタイミングで発動しますか？\nA：能力を与えたキャラがアクションを行い、指定したキャラかガードしたキャラとのコンタクトが発生した時点で発動します（【カットイン】などの行動よりも前です）。\n\nQ：キャラに与えた能力ですべてのキャラをリムーブした場合、コンタクトはどうなりますか？\nA：コンタクト中のキャラが現場を離れたので、その時点で終了します。（プレイヤーの行動（【カットイン】か【変装】）は行うことができません。）\n\nQ：キャラに与えた能力によるリムーブで「コンタクトによってリムーブされたとき」の能力は発動しますか？\nA：いいえ。これは効果によるリムーブに該当するので発動しません。
B04046P	0438	赤井秀一	赤	8	7000	2	SRCP	FBI|赤井家	1740032136940180.jpg	【自分ターン中】相手の現場にいるキャラをレベル－1する。\n【登場時】カードを1枚引く。手札からレベル6以下の〚特徴［FBI］〛のキャラを1枚まで登場させる。\n【宣言】【ターン1】自分の現場にいる〚特徴［FBI］〛のキャラを1枚まで選び、ターン終了時まで「このキャラがレベル7以下のキャラとコンタクトしたとき、コンタクト中のすべてのキャラをリムーブする。」を与える。						●【自分ターン中】能力\n\nQ：この能力では特にキャラを選んだりしませんが、どのようにキャラをレベル－1するのでしょうか？\nA：「相手の現場にいるキャラ」すべてをレベル－1します。（この能力は発動するものではなく、有効である限り自動的に影響を及ぼします。）レベルが下がることで直接の影響はありませんが、能力や効果でキャラのレベルを参照する場合に影響します。（例として、「レベル7以下のキャラを1枚まで選び、～」効果で、もともとレベル8のキャラを選べるようになります。）\n\nQ：自分の現場に《赤井秀一/0438/B04046》が2枚いる場合、自分のターン中、相手の現場にいるキャラはレベル－2されますか？\nA：はい。それぞれの効果が重複します。\n\n●【登場時】能力\n\nQ：すでに自分の現場にキャラが5枚いる場合、【登場時】能力でキャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、登場したばかりのこのキャラをリムーブすることもできます。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\n●【宣言】能力\n\nQ：キャラに与えた「このキャラが～コンタクトしたとき」の能力は、どのタイミングで発動しますか？\nA：能力を与えたキャラがアクションを行い、指定したキャラかガードしたキャラとのコンタクトが発生した時点で発動します（【カットイン】などの行動よりも前です）。\n\nQ：キャラに与えた能力ですべてのキャラをリムーブした場合、コンタクトはどうなりますか？\nA：コンタクト中のキャラが現場を離れたので、その時点で終了します。（プレイヤーの行動（【カットイン】か【変装】）は行うことができません。）\n\nQ：キャラに与えた能力によるリムーブで「コンタクトによってリムーブされたとき」の能力は発動しますか？\nA：いいえ。これは効果によるリムーブに該当するので発動しません。
B04047	0439	世良真純	赤	7	6000	1	SR	探偵|高校生|赤井家	1735287781716328.jpg	【パートナー赤】【宣言】【ターン1】【スリープ】：レベル8以下のキャラを1枚まで選び、リムーブする。この能力は自分のFILEエリアにあるカードが5枚以下の場合に宣言できる。				コダイラ		Q：「自分のFILEエリアにあるカード」は、【アシスト】しているパートナーも数えますか？\nA：はい、数えます。
B04047P	0439	世良真純	赤	7	6000	1	SRP	探偵|高校生|赤井家	1735287781721207.jpg	【パートナー赤】【宣言】【ターン1】【スリープ】：レベル8以下のキャラを1枚まで選び、リムーブする。この能力は自分のFILEエリアにあるカードが5枚以下の場合に宣言できる。				ほかざく		Q：「自分のFILEエリアにあるカード」は、【アシスト】しているパートナーも数えますか？\nA：はい、数えます。
B04048	0440	羽田秀𠮷	赤	5	5000	1	SR	棋士|赤井家	1735287781726573.jpg	【パートナー赤】【登場時】自分の手札が7枚になるまでカードを引く。手札から、引いた枚数と同じ数のカードをシャッフルしてデッキの下に移す。\n【宣言】【ターン1】カード名を1つ指定し、自分のデッキのカードを上から2枚見る。その中から指定したカード名のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。				海老丸べべ		●【登場時】能力\n\nQ：シャッフルしてデッキの下に移すカードは、自分で選択できますか？\nA：はい、自分が選択します。ただし必ず「引いた枚数と同じ数」でなければなりません。\n\nQ：すでに手札が7枚以上ある場合はどうなりますか？\nA：カードを1枚も引かないので、実質的に何も起こりません。\n\n●【宣言】能力\n\nQ：「カード名を1つ指定する」は、どの範囲まで指定する必要がありますか？\nA：『名探偵コナントレーディングカードゲーム』に存在するカードの名前から1つを指定します。カードNoやIDなど、特定のカードまで絞る必要はありません。（例：「江戸川コナン」を指定した場合、カード名［江戸川コナン］のすべてのカードが該当します。）\n\nQ：「カード名を1つ指定する」は、正確でなければなりませんか？\nA：カード名が特定できるならば、多少の省略や間違いも許容されます（ただし「毛利」や「服部」など、複数のカード名が該当しうる省略は不適当です）。対戦相手は、示された情報だけでは1つに特定できないと判断したなら追加の情報を求めてください。\n\nQ：《「赤井…秀一!?」/0067/B01077》はカード名［赤井秀一］に含まれますか？\nA：含まれません。同じようなカード名が存在する場合はどちらかを特定できる情報（この場合はイベントかキャラかなど）を伝えてください。\n\nQ：デッキが残り1枚の場合はどうすればよいですか？\nA：残り1枚のカードを見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）見たカードを手札に加えた場合はその時点で「リフレッシュ」を行い、加えなかった場合はデッキに移します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。
B04048P	0440	羽田秀𠮷	赤	5	5000	1	SRP	棋士|赤井家	1735287781731734.jpg	【パートナー赤】【登場時】自分の手札が7枚になるまでカードを引く。手札から、引いた枚数と同じ数のカードをシャッフルしてデッキの下に移す。\n【宣言】【ターン1】カード名を1つ指定し、自分のデッキのカードを上から2枚見る。その中から指定したカード名のカードを1枚まで公開して手札に加え、残りを好きな順番でデッキの下に移す。				海老丸べべ		●【登場時】能力\n\nQ：シャッフルしてデッキの下に移すカードは、自分で選択できますか？\nA：はい、自分が選択します。ただし必ず「引いた枚数と同じ数」でなければなりません。\n\nQ：すでに手札が7枚以上ある場合はどうなりますか？\nA：カードを1枚も引かないので、実質的に何も起こりません。\n\n●【宣言】能力\n\nQ：「カード名を1つ指定する」は、どの範囲まで指定する必要がありますか？\nA：『名探偵コナントレーディングカードゲーム』に存在するカードの名前から1つを指定します。カードNoやIDなど、特定のカードまで絞る必要はありません。（例：「江戸川コナン」を指定した場合、カード名［江戸川コナン］のすべてのカードが該当します。）\n\nQ：「カード名を1つ指定する」は、正確でなければなりませんか？\nA：カード名が特定できるならば、多少の省略や間違いも許容されます（ただし「毛利」や「服部」など、複数のカード名が該当しうる省略は不適当です）。対戦相手は、示された情報だけでは1つに特定できないと判断したなら追加の情報を求めてください。\n\nQ：《「赤井…秀一!?」/0067/B01077》はカード名［赤井秀一］に含まれますか？\nA：含まれません。同じようなカード名が存在する場合はどちらかを特定できる情報（この場合はイベントかキャラかなど）を伝えてください。\n\nQ：デッキが残り1枚の場合はどうすればよいですか？\nA：残り1枚のカードを見て効果を解決します。（デッキのカードは見たり公開している時点ではまだデッキにある扱いなので、その時点ではまだ「リフレッシュ」は行いません。）見たカードを手札に加えた場合はその時点で「リフレッシュ」を行い、加えなかった場合はデッキに移します。\n\nQ：条件を満たすカードがあった場合でも手札に加えないことはできますか？\nA：はい、可能です。
B04049	0441	沖矢昴	赤	7	6000	1	R	大学院生	1735287781736012.jpg	【パートナー赤】【登場時】このキャラをスリープさせ、手札から〚特徴［FBI］〛のキャラを1枚リムーブしてもよい。そうした場合、レベル7以下のキャラを1枚まで選び、リムーブする。				ニジハヤシ		Q：このキャラが（能力や効果によって）スリープ状態で登場した場合、「このキャラをスリープさせ、～てもよい。」を行うことはできますか？\nA：いいえ。スリープさせることができないので行えません。
B04050	0442	ジェイムズ・ブラック	赤	6	5000	1	R	FBI	1735287781740195.jpg	【パートナー赤】【解決編】【登場時】レベル4以下のキャラを1枚まで選び、リムーブする。						
B04050P	0442	ジェイムズ・ブラック	赤	6	5000	1	RP	FBI	1735287781745771.jpg	【パートナー赤】【解決編】【登場時】レベル4以下のキャラを1枚まで選び、リムーブする。						
B04051	0443	宮野明美	赤	6	5000	1	R		1735287781750518.jpg	【登場時】自分のデッキのカードを上から〚カード名［赤井秀一］〛か〚カード名［諸星大］〛か〚カード名［ライ］〛が出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		松田硯		Q：カード名［赤井秀一］か［諸星大］か［ライ］が見つからず、デッキのカードをすべて公開した場合はどうなりますか？\nA：何も手札に加えず、公開したカードをすべてデッキに移してからシャッフルします。\n\nQ：カード名［赤井秀一］か［諸星大］か［ライ］が公開されたとき、それを手札に加えないことはできますか？\nA：いいえ、必ずそれ（条件に合うカードで最初に公開されたもの）を手札に加えます。
B04051P	0443	宮野明美	赤	6	5000	1	RP		1735287781754923.jpg	【登場時】自分のデッキのカードを上から〚カード名［赤井秀一］〛か〚カード名［諸星大］〛か〚カード名［ライ］〛が出るまで1枚ずつ公開し、それを手札に加える。残りの公開したカードをデッキの下に移し、デッキをシャッフルする。		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。		松田硯		Q：カード名［赤井秀一］か［諸星大］か［ライ］が見つからず、デッキのカードをすべて公開した場合はどうなりますか？\nA：何も手札に加えず、公開したカードをすべてデッキに移してからシャッフルします。\n\nQ：カード名［赤井秀一］か［諸星大］か［ライ］が公開されたとき、それを手札に加えないことはできますか？\nA：いいえ、必ずそれ（条件に合うカードで最初に公開されたもの）を手札に加えます。
B04052	0444	諸星大	赤	8	7000	2	R		1735287781758879.jpg	【パートナー赤】【登場時】レベル8以下のアクティブ状態のキャラを1枚まで選び、リムーブする。				松田硯		
B04052P	0444	諸星大	赤	8	7000	2	RP		1735287781763221.jpg	【パートナー赤】【登場時】レベル8以下のアクティブ状態のキャラを1枚まで選び、リムーブする。				ふうこのすけ		
B04053	0445	赤井秀一	赤	2	1000	1	C	FBI|赤井家	1735287781767790.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B04054	0446	赤井務武	赤	6	6000	1	C	赤井家	1735287781772453.jpg	【解決編】〚突撃［事件］〛（登場したターンからすぐに事件を指定してアクションできる）		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
B04054P	0446	赤井務武	赤	6	6000	1	CP	赤井家	1735287781777783.jpg	【解決編】〚突撃［事件］〛（登場したターンからすぐに事件を指定してアクションできる）		【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				
B04055	0447	アマンダ・ヒューズ	赤	3	3000	1	C		1735287801229955.jpg	【相手ターン中】【ターン1】自分の現場にいるこのキャラ以外の【赤】のキャラがリムーブされたとき、このキャラがスリープ状態で現場にいる場合、自分のデッキのカードを上から1枚公開する。公開したカードがリムーブされたキャラのいずれかと同じ特徴を持つ場合、手札に加える。公開したカードがそれ以外の場合、デッキの下に移す。						Q：このキャラが他の【赤】のキャラと同時にリムーブされた場合、効果を解決できますか？\nA：いいえ。「現場にいる場合」の条件を満たさないので解決できません。\n\nQ：公開したカードが同じ特徴を持つ場合、必ず手札に加えますか？\nA：はい、加えます。デッキの下に移すことは選択できません。
B04056	0448	アンドレ・キャメル	赤	4	4000	0	C	FBI	1735287801237623.jpg	【事件編】【登場時】手札から〚特徴［FBI］〛のキャラを1枚リムーブしてもよい。そうした場合、カードを2枚引く。\n【解決編】LP＋1				コダイラ		Q：このキャラが他の【赤】のキャラと同時にリムーブされた場合、効果を解決できますか？\nA：いいえ。「現場にいる場合」の条件を満たさないので解決できません。\n\nQ：公開したカードが同じ特徴を持つ場合、必ず手札に加えますか？\nA：はい、加えます。デッキの下に移すことは選択できません。
B04056P	0448	アンドレ・キャメル	赤	4	4000	0	CP	FBI	1735287801241199.jpg	【事件編】【登場時】手札から〚特徴［FBI］〛のキャラを1枚リムーブしてもよい。そうした場合、カードを2枚引く。\n【解決編】LP＋1				コダイラ		
B04057	0449	ジョディ・スターリング	赤	3	2000	1	C	FBI	1735287801246695.jpg		【カットイン】AP＋2000（コンタクト中に手札からリムーブして使う）					
B04058	0255	ジョディ・スターリング	赤	5	5000	1	C	FBI	1735287801250861.jpg	【ターン1】自分の現場にいるキャラのアクション［事件］によって証拠を得たとき、このキャラをスリープさせてもよい。そうした場合、相手は手札を1枚リムーブする。		【ヒラメキ】（証拠からリムーブされるときに発動する）相手は手札を1枚リムーブする。				Q：自分の現場にいるキャラのアクション［事件］によって証拠を得たとき、このキャラをスリープさせませんでした。そのターン中にもう一度アクション［事件］によって証拠を得たとき、このキャラをスリープさせて相手に手札をリムーブさせることはできますか？\nA：いいえ。【ターン1】の能力がすでに一度発動しているので、そのターン中は条件を満たしても発動しません。\n\nQ：「自分の現場にいるキャラのアクション［事件］によって証拠を得たとき」の能力で、スリープ状態やスタン状態のこのキャラをスリープさせることはできますか？\nA：いいえ、アクティブ状態のキャラでなければ「スリープさせる」ことはできません。\n\nQ. 【ターン1】で発動する能力は、同じカードが複数自分の現場にいる場合、すべて同時に発動しますか？\nA. はい。すべて同時に発動し、好きな順番で解決します。（条件を満たしたときに発動させないことは選択できません。）
B04059	0450	水無怜奈	赤	4	4000	1	C	アナウンサー	1735287801255986.jpg	現場にいるこのキャラは〚カード名［本堂瑛海］〛としても扱う。\n【相手ターン中】【現場リムーブ時】レベル5以下のキャラを1枚まで選び、スリープさせる。						●「現場にいるこのキャラは～」能力\n\nQ：現場にいるこのキャラはカード名［水無怜奈］でもありますか？\nA：はい。カード名［水無怜奈］でも［本堂瑛海］でもあるキャラとなります。\n\nQ：デッキのカードを見たり公開する効果や、リムーブエリアにあるカードを選ぶ効果で、このカードをカード名［本堂瑛海］として参照できますか？\nA：いいえ。現場にいなければこの能力は有効でないので、カード名［本堂瑛海］としては扱われません。\n\n●【相手ターン中】【現場リムーブ時】能力\n\nQ：【相手ターン中】【現場リムーブ時】とはなんですか？\nA：【現場リムーブ時】の能力は、現場にいるこのキャラがリムーブされた（リムーブエリアに置かれた）ときに発動します。なのでこの能力は、相手のターン中に現場からリムーブされたときに発動します。
B04060	0451	メアリー	赤	5	5000	1	C	赤井家	1735287801260494.jpg		【カットイン】〚特徴［赤井家］〛のキャラに【カットイン】する場合、AP＋2000（コンタクト中に手札からリムーブして使う）	【ヒラメキ】（証拠からリムーブされるときに発動する）カードを1枚引く。				Q：特徴［赤井家］以外のキャラに【カットイン】できますか？\nA：使うことはできますが、何も起こりません。
B04068	0454	安室透	黄	7	5000	1	SR	探偵|喫茶ポアロ	1735287801318096.jpg	〚突撃〛（登場したターンからすぐにアクションできる）\n【FILE5】このキャラがアクションしたとき、自分のFILEエリアにあるカードを上から1枚手札に加えてもよい。そうした場合、ターン終了時までこのキャラをAP＋2000し、手札からレベル7以下の〚特徴［喫茶ポアロ］〛のキャラを1枚まで登場させる。				株式会社HIKE		Q：「このキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。\n\nQ：すでに自分の現場にキャラが5枚いる場合、キャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、このキャラ自身をリムーブすることもできますが、アクションしたキャラが現場を離れた場合はアクションが終了します。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\nQ：【FILE（5）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。
B04068P	0454	安室透	黄	7	5000	1	SRCP	探偵|喫茶ポアロ	1740032136946008.jpg	〚突撃〛\n【FILE5】このキャラがアクションしたとき、自分のFILEエリアにあるカードを上から1枚手札に加えてもよい。そうした場合、ターン終了時までこのキャラをAP＋2000し、手札からレベル7以下の〚特徴［喫茶ポアロ］〛のキャラを1枚まで登場させる。						Q：「このキャラがアクションしたとき」の能力は、どのタイミングで発動しますか？\nA：アクションを宣言し、対象を指定してこのキャラをスリープさせた時点で発動します（相手がガードをするか決めるよりも前です）。\n\nQ：すでに自分の現場にキャラが5枚いる場合、キャラを登場させることはできますか？\nA：はい、可能です。その場合は自分の現場にいるキャラを1枚リムーブして登場させることができます。（これを「スイッチ」と言います。）この際、このキャラ自身をリムーブすることもできますが、アクションしたキャラが現場を離れた場合はアクションが終了します。\n\nQ：能力や効果によって登場したキャラの【登場時】能力は発動しますか？\nA：はい、発動します。\n\nQ：【FILE（5）】は、【アシスト】したパートナーも数えますか？\nA：はい、数えます。
B04069	0455	佐藤美和子	黄	8	7000	1	SR	警察|警視庁	1735287822576722.jpg	自分の現場に〚特徴［警察］〛のキャラが3枚以上いる場合、このキャラをLP＋1する。\n【絆高木渉】【自分ターン中】自分の現場にいる〚カード名［高木渉］〛をAP＋1000する。\n【パートナー黄】【登場時】自分のリムーブエリアに〚特徴［警察］〛のキャラが3枚以上ある場合、レベル8以下のキャラを1枚まで選び、リムーブする。				望田とうり		●「自分の現場に～」能力\n\nQ：このキャラ自身も「自分の現場にいる特徴［警察］」のキャラに数えますか？\nA：はい、数えます。\n\n●【絆】【自分ターン中】能力\n\nQ：この能力では特にキャラを選んだりしませんが、どのようにキャラをAP＋1000するのでしょうか？\nA：「自分の現場にいるカード名［高木渉］」すべてをAP＋1000します。（この能力は発動するものではなく、有効である限り自動的に影響を及ぼします。）\n\nQ：自分の現場に《佐藤美和子/0455/B04069》が2枚いる場合、自分のターン中、自分の現場にいるカード名［高木渉］はAP＋2000されますか？\nA：はい。それぞれによるAP＋1000が重複します。\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）\n\n●【登場時】能力\nQ：この能力の効果と、他の自分のカードの効果が未解決の状態です。「自分のリムーブエリアに特徴［警察］のキャラが3枚以上ある場合」はいつ参照しますか？\nA：未解決の効果が複数ある場合、好きな順番で解決できます。解決する順番に関係なく、条件はこの【登場時】能力の効果を解決する時点で参照します。
B04069P	0455	佐藤美和子	黄	8	7000	1	SRP	警察|警視庁	1735287822584992.jpg	自分の現場に〚特徴［警察］〛のキャラが3枚以上いる場合、このキャラをLP＋1する。\n【絆高木渉】【自分ターン中】自分の現場にいる〚カード名［高木渉］〛をAP＋1000する。\n【パートナー黄】【登場時】自分のリムーブエリアに〚特徴［警察］〛のキャラが3枚以上ある場合、レベル8以下のキャラを1枚まで選び、リムーブする。				望田とうり		●「自分の現場に～」能力\n\nQ：このキャラ自身も「自分の現場にいる特徴［警察］」のキャラに数えますか？\nA：はい、数えます。\n\n●【絆】【自分ターン中】能力\n\nQ：この能力では特にキャラを選んだりしませんが、どのようにキャラをAP＋1000するのでしょうか？\nA：「自分の現場にいるカード名［高木渉］」すべてをAP＋1000します。（この能力は発動するものではなく、有効である限り自動的に影響を及ぼします。）\n\nQ：自分の現場に《佐藤美和子/0455/B04069》が2枚いる場合、自分のターン中、自分の現場にいるカード名［高木渉］はAP＋2000されますか？\nA：はい。それぞれによるAP＋1000が重複します。\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）\n\n●【登場時】能力\nQ：この能力の効果と、他の自分のカードの効果が未解決の状態です。「自分のリムーブエリアに特徴［警察］のキャラが3枚以上ある場合」はいつ参照しますか？\nA：未解決の効果が複数ある場合、好きな順番で解決できます。解決する順番に関係なく、条件はこの【登場時】能力の効果を解決する時点で参照します。
B04070	0456	高木渉	黄	7	6000	1	SR	警察|警視庁	1735287822589481.jpg	【パートナー黄】〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）\n【絆佐藤美和子】【宣言】【ターン1】〚現場にいるカード名［佐藤美和子］を1枚スリープさせ、手札を1枚リムーブする〛：このキャラをアクティブにする。				望田とうり		Q：スタン状態のこのキャラが【宣言】能力を使用した場合はどうなりますか？\nA：アクティブにする代わりにスリープ状態になります。\n\nQ：【宣言】能力の「現場にいるカード名［佐藤美和子］をスリープさせ」は、相手のキャラをスリープさせることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）
B04070P	0456	高木渉	黄	7	6000	1	SRP	警察|警視庁	1735287822593083.jpg	【パートナー黄】〚突撃［キャラ］〛（登場したターンからすぐにキャラを指定してアクションできる）\n【絆佐藤美和子】【宣言】【ターン1】〚現場にいるカード名［佐藤美和子］を1枚スリープさせ、手札を1枚リムーブする〛：このキャラをアクティブにする。				望田とうり		Q：スタン状態のこのキャラが【宣言】能力を使用した場合はどうなりますか？\nA：アクティブにする代わりにスリープ状態になります。\n\nQ：【宣言】能力の「現場にいるカード名［佐藤美和子］をスリープさせ」は、相手のキャラをスリープさせることができますか？\nA：いいえ。【宣言】能力の「:」より左にあるテキスト（コスト）では、自分のカードしか使うことができません。\n\nQ：【絆】とは何ですか？\nA：自分の現場に指定のカード名のキャラがいる場合に、右の能力を持ちます。（パートナーでは条件を満たしません。）
B04071	0457	風見裕也	黄	6	5000	1	R	警察|警視庁|公安	1735287822598161.jpg	【登場時】自分の現場に〚特徴［警察］〛のキャラが3枚以上いる場合、スリープ状態のキャラを1枚まで選び、スタンさせる。（スタン状態のキャラをアクティブにする場合、代わりにスリープさせる）		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［降谷零］〛を1枚まで選び、手札に加える。		鯖崎カノ		●【登場時】能力\n\nQ：このキャラ自身も特徴［警察］のキャラに数えますか？\nA：はい、数えます。\n\n●スタンさせる\n\nQ：「スタンさせる」とはなんですか？\nA：「スタンさせる」効果を受けたキャラは「スタン状態」となり、カードを上下逆向きにします。スタン状態のキャラは、オートフェイズやカードの効果によってアクティブにする場合、代わりにスリープ状態になります。それまでスタン状態は解除されません。\n\nQ：スタン状態のキャラはアクションで指定できますか？\nA：はい。スリープ状態のキャラと同様に指定できます。
B04071P	0457	風見裕也	黄	6	5000	1	RP	警察|警視庁|公安	1735287822603541.jpg	【登場時】自分の現場に〚特徴［警察］〛のキャラが3枚以上いる場合、スリープ状態のキャラを1枚まで選び、スタンさせる。（スタン状態のキャラをアクティブにする場合、代わりにスリープさせる）		【ヒラメキ】（証拠からリムーブされるときに発動する）自分のリムーブエリアにある〚カード名［降谷零］〛を1枚まで選び、手札に加える。		ふうこのすけ		●【登場時】能力\n\nQ：このキャラ自身も特徴［警察］のキャラに数えますか？\nA：はい、数えます。\n\n●スタンさせる\n\nQ：「スタンさせる」とはなんですか？\nA：「スタンさせる」効果を受けたキャラは「スタン状態」となり、カードを上下逆向きにします。スタン状態のキャラは、オートフェイズやカードの効果によってアクティブにする場合、代わりにスリープ状態になります。それまでスタン状態は解除されません。\n\nQ：スタン状態のキャラはアクションで指定できますか？\nA：はい。スリープ状態のキャラと同様に指定できます。
